Product Category,Payment Method,Device Type,Subscription Status,Location,Return Customer
Toys,Debit Card,Mobile,Premium,Sylhet,0.5
Toys,Debit Card,Mobile,Trial,Barisal,0.5714285714285714
Toys,Debit Card,Mobile,Trial,Chittagong,0.5
Toys,Debit Card,Mobile,Trial,Dhaka,0.6666666666666666
Toys,Debit Card,Mobile,Trial,Khulna,0.625
Toys,Debit Card,Mobile,Trial,Mymensingh,0.3333333333333333
Toys,Debit Card,Mobile,Trial,Rajshahi,0.0
Toys,Debit Card,Mobile,Trial,Rangpur,1.0
Toys,Debit Card,Mobile,Trial,Sylhet,0.18181818181818182
Toys,Debit Card,Tablet,Free,Barisal,0.5
Toys,Debit Card,Tablet,Free,Chittagong,0.0
Toys,Debit Card,Tablet,Free,Dhaka,0.8
Toys,Debit Card,Tablet,Free,Khulna,0.0
Toys,Debit Card,Tablet,Free,Mymensingh,0.3333333333333333
Toys,Debit Card,Tablet,Free,Rajshahi,0.6
Toys,Debit Card,Tablet,Free,Rangpur,0.2
Toys,Debit Card,Tablet,Free,Sylhet,0.8333333333333334
Toys,Debit Card,Tablet,Premium,Barisal,0.3333333333333333
Toys,Debit Card,Tablet,Premium,Chittagong,0.6666666666666666
Toys,Debit Card,Tablet,Premium,Dhaka,0.0
Toys,Debit Card,Tablet,Premium,Khulna,0.3333333333333333
Toys,Debit Card,Tablet,Premium,Mymensingh,0.5
Toys,Debit Card,Tablet,Premium,Rajshahi,0.6
Toys,Debit Card,Tablet,Premium,Rangpur,0.5
Toys,Debit Card,Tablet,Premium,Sylhet,0.3333333333333333
Toys,Debit Card,Tablet,Trial,Barisal,0.5
Toys,Debit Card,Tablet,Trial,Chittagong,0.5
Toys,Debit Card,Tablet,Trial,Dhaka,0.3333333333333333
Toys,Debit Card,Tablet,Trial,Khulna,0.6666666666666666
Toys,Debit Card,Tablet,Trial,Mymensingh,0.5
Toys,Debit Card,Tablet,Trial,Rajshahi,0.6
Toys,Debit Card,Tablet,Trial,Rangpur,1.0
Toys,Debit Card,Tablet,Trial,Sylhet,1.0
Toys,PayPal,Desktop,Free,Barisal,0.0
Toys,PayPal,Desktop,Free,Chittagong,0.6666666666666666
Toys,PayPal,Desktop,Free,Dhaka,1.0
Toys,PayPal,Desktop,Free,Khulna,1.0
Toys,PayPal,Desktop,Free,Mymensingh,0.5
Toys,PayPal,Desktop,Free,Rajshahi,0.2
Toys,PayPal,Desktop,Free,Rangpur,0.3333333333333333
Toys,PayPal,Desktop,Free,Sylhet,0.6
Toys,PayPal,Desktop,Premium,Barisal,1.0
Toys,PayPal,Desktop,Premium,Chittagong,0.25
Toys,PayPal,Desktop,Premium,Dhaka,0.5
Toys,PayPal,Desktop,Premium,Khulna,0.3333333333333333
Toys,PayPal,Desktop,Premium,Mymensingh,0.0
Toys,PayPal,Desktop,Premium,Rajshahi,0.8
Toys,PayPal,Desktop,Premium,Rangpur,0.2
Toys,PayPal,Desktop,Premium,Sylhet,0.5
Toys,PayPal,Desktop,Trial,Barisal,1.0
Toys,PayPal,Desktop,Trial,Chittagong,0.0
Toys,PayPal,Desktop,Trial,Dhaka,1.0
Toys,PayPal,Desktop,Trial,Khulna,1.0
Toys,PayPal,Desktop,Trial,Mymensingh,1.0
Toys,PayPal,Desktop,Trial,Rajshahi,0.3333333333333333
Toys,PayPal,Desktop,Trial,Rangpur,0.6
Toys,PayPal,Mobile,Free,Barisal,1.0
Toys,PayPal,Mobile,Free,Chittagong,0.75
Toys,PayPal,Mobile,Free,Dhaka,1.0
Toys,PayPal,Mobile,Free,Khulna,0.5
Toys,PayPal,Mobile,Free,Mymensingh,1.0
Toys,PayPal,Mobile,Free,Rajshahi,0.6666666666666666
Toys,PayPal,Mobile,Free,Rangpur,0.5
Toys,PayPal,Mobile,Free,Sylhet,1.0
Toys,PayPal,Mobile,Premium,Barisal,0.5
Toys,PayPal,Mobile,Premium,Chittagong,0.3333333333333333
Toys,PayPal,Mobile,Premium,Dhaka,0.16666666666666666
Toys,PayPal,Mobile,Premium,Khulna,0.6666666666666666
Toys,PayPal,Mobile,Premium,Mymensingh,0.4
Toys,PayPal,Mobile,Premium,Rajshahi,0.25
Toys,PayPal,Mobile,Premium,Rangpur,0.5714285714285714
Toys,PayPal,Mobile,Premium,Sylhet,0.4
Toys,PayPal,Mobile,Trial,Chittagong,0.0
Toys,PayPal,Mobile,Trial,Dhaka,0.0
Toys,PayPal,Mobile,Trial,Khulna,0.3333333333333333
Toys,PayPal,Mobile,Trial,Mymensingh,0.5
Toys,PayPal,Mobile,Trial,Rajshahi,0.5
Toys,PayPal,Mobile,Trial,Sylhet,0.0
Toys,PayPal,Tablet,Free,Barisal,0.75
Toys,PayPal,Tablet,Free,Dhaka,0.5
Toys,PayPal,Tablet,Free,Khulna,1.0
Toys,PayPal,Tablet,Free,Mymensingh,0.0
Toys,PayPal,Tablet,Free,Rajshahi,1.0
Toys,PayPal,Tablet,Free,Rangpur,0.4
Toys,PayPal,Tablet,Free,Sylhet,0.75
Toys,PayPal,Tablet,Premium,Barisal,0.0
Toys,PayPal,Tablet,Premium,Chittagong,0.0
Toys,PayPal,Tablet,Premium,Dhaka,0.6666666666666666
Toys,PayPal,Tablet,Premium,Khulna,0.6
Toys,PayPal,Tablet,Premium,Mymensingh,0.25
Toys,PayPal,Tablet,Premium,Rajshahi,0.0
Toys,PayPal,Tablet,Premium,Rangpur,0.3333333333333333
Toys,PayPal,Tablet,Premium,Sylhet,0.6666666666666666
Toys,PayPal,Tablet,Trial,Barisal,0.0
Toys,PayPal,Tablet,Trial,Chittagong,0.5
Toys,PayPal,Tablet,Trial,Dhaka,0.75
Toys,PayPal,Tablet,Trial,Khulna,0.0
Toys,PayPal,Tablet,Trial,Mymensingh,0.3333333333333333
Toys,PayPal,Tablet,Trial,Rajshahi,1.0
Toys,PayPal,Tablet,Trial,Rangpur,0.8
Toys,PayPal,Tablet,Trial,Sylhet,0.4
